category,page_url,picture_url,title,company,work,qualification,favor,welfare,skill_stack,place,money,employee,first_cleaned_welfare,first_cleaned_works
DBA,https://www.wanted.co.kr/wd/112678,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F19355%2Ftj8fdtm0ijzy5fn0__1080_790.jpg&w=1000&q=75,[데이터플랫폼팀]DBMS솔루션 개발자,인젠트,"• DBMS 관리 솔루션 개발 및 유지보수
• DBMS 모니터링 솔루션 개발 및 유지보수","• Java 웹 개발 (RestAPI, HTML5, Spring)
• PostgreSQL 등 RDBMS
• Linux 및 Git","• PostgreSQL 사용경험
• 오픈소스 활용 및 개발 경험
• Grafana 사용 경험
• GO(GOLANG) 개발 경험
• CI/CD 사용경험","• 패밀리데이: 매주 2, 4째주 금요일은 조기퇴근!!
• 휴양시설 지원: 대명리조트 회원권 가격으로 이용가능!!
• 건강검진 지원: 기본 건강검진 이외 추가 지원금 제공!!!!!
• 교육지원: 직무역량 강화를 위해서라면 얼마든지!!!
• 출산 휴가 및 육아휴직: 가족과 함께 할 수 있도록 충분한 휴식을 드립니다.
• 경조금 및 경조 휴가
• 장기근속자 및 우수사원에게 어마어마한 포상을!!!

이 외에도 다양한 복지제도를 운영중이며, 새로운 복지를 지속적으로 찾고 있습니다.","Linux
Oracle
VueJS
Java
JavaScript
SQL
웹 개발
JSP
Spring Framework
QA 엔지니어링",서울특별시 영등포구 국제금융로2길36 (여의도동) 9층 유화빌딩,없음,없음,패밀리 데이 매주 째다 금요일 조기 휴양 시설 대명 리조트 회원 가격 이용 건강검진 건강검진 이외 추가 원금 교육 직무 역량 강화 출산 휴가 육아휴직 가족 충분하다 휴식 경조 휴가 장기 근속 우수 사원 어마어마하다 포상 다양하다 복지 새롭다 복지 지속 찾다,DBMS DBMS 솔루션 유지 보수 모니터링 솔루션 유지 보수
DBA,https://www.wanted.co.kr/wd/118279,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F22413%2Fjtw5sptn2vrgpwdz__1080_790.jpg&w=1000&q=75,DBA (3년 이상),미디어웹,"• 대용량 데이터베이스 설계/운영 
• Oracle DBA 운영관리
• 이벤트 분석 및 로그 분석 관리
• 성능모니터링 및 Trouble Shooting
• Backup & Recovery
• DB 장애 분석 및 튜닝 지원","• 대용량 데이터베이스 설계/운영 경험자
• 경력 3년 이상","• SQL Server 유경험자
• MySQL 유경험자","• 선택적 복지포인트 지급
• 단체 상해 보험 및 만 35세 이상자 매년 종합검진 쿠폰 실시
• 임직원 사내 대출금 지원 
• 의료비지원
• 생일자 2시간 조기 퇴근 및 모바일 상품권 지급
• 본사 지정 식당 이용시 점심 식대 일부지원/ 야근 식대 100%지원
• 연차 사용 촉진 제도 운영중(눈치 없는 연차 사용 가능)
• 장기 근속 포상 제도 운영(5년, 10년, 15년~) 휴가비 및 리프레쉬 휴가 지급",없음,서울특별시 금천구 가산디지털1로,없음,없음,복지 포인트 상해 보험 이상자 매년 종합 검진 쿠폰 실시 출금 의료 비지 생일 조기 모바일 상품권 지정 식당 이용 점심 식대 일부 야근 식대 연차 촉진 눈치 연차 장기 근속 포상 휴가 리프 레쉬 휴가,Oracle DBA Trouble Shooting Backup Recovery DB 용량 데이터베이스 설계 이벤트 분석 로그 분석 성능 모니터링 장애 분석 튜닝
DBA,https://www.wanted.co.kr/wd/102229,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F5204%2Fqa7dhkrzqfqri0td__1080_790.jpg&w=1000&q=75,DBA,홈플러스,"• CLOUD AWS Aurora DB( Mysql ) 관리 및 운영 ( 배포/보안/백업/복구 )
• DB 안정화 ( 인프라 자원 모니터링 )
• DB 성능 개선/최적화 ( Database 성능 튜닝 및 Query 튜닝 )","• DBA 업무 경력 3년 이상
• AWS 클라우드 인프라 설계/구축/운영 경험 
• 대용량 데이터 분산 환경 구축 및 운영","• Database Monitoring 계획 수립 및 운영
• OLTP, OLAP 에 대한 이해도
• ISMS 인증심사 대응 경험
• MySQL 외 경험 (MSSQL, Oracle, PostgreSQL 등)","• 홈플러스 임직원 할인
• 임직원몰 할인 (여행,렌터카, 핸드폰, 인터넷, 자동차보험할인 등)
• 법인콘도/리조트 할인
• 자녀 학자금 지원
• 가족 경조사 경조금/휴가 지원
• 출산휴가 제도
• 육아휴직/육아기 근로시간 단축제
• 사내 피트니스 센터 이용가능
• 사내 동아리 활동 지원
• 구내식당 이용가능(중식비용 지원)
• 사내어린이집 운영 중","MySQL
React
Redis
Java
AWS
jQuery
RESTful WebServices
Spring Boot",서울시 강서구 화곡로 398 홈플러스 본사,3501,19,홈플러스 할인 몰다 할인 여행 렌터카 핸드폰 인터넷 자동차 보험 할인 콘도 리조트 할인 자녀 학자금 가족 경조사 휴가 출산휴가 육아휴직 아기 근로시간 축제 피트니스 센터 이용 동아리 구내식당 이용 중식 비용 어린이집,CLOUD AWS Aurora DB Mysql DB DB Database Query 배포 보안 백업 복구 안정화 인프라 자원 모니터링 성능 개선 최적화 성능 튜닝 튜닝
DBA,https://www.wanted.co.kr/wd/108616,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F4729%2F17851_2_0.__1080_790.jpg&w=1000&q=75,DBA,스마트스코어,"• 스마트스코어 전체 서비스 DB관리
• 서비스 시나리오 분석 및 DB설계, 쿼리작성
• 주기적인 백업 및 분석/튜닝
• Slow Query 색출 및 튜닝
• 서비스 시나리오 분석 및 쿼리작성
• 각종 통계 데이터 추출","• 유관업무 경력 5년 이상이신 분
• MySql 설치/구성/운영 경력
• DB 설계/튜닝, 백업/복구 경력
• DB 디자인& DB Query작성& Batch성 업무 구성 경험
• 대용량 DBMS 운영 및 Migration 경험",• PHP 개발 및 ERP 설계 경험 (우대),"• 편리한 출퇴근(삼성역 2분 거리)
• 전 직급 '매니저'로 소통하는 수평적 조직 문화
• 강요 없는 회식 문화
• 자유로운 연차 사용, 자율복장
• 업무에 필요한 고사양 노트북/최신형 모니터 제공
• 당&카페인 충전: 고급 원두, 커피머신/스낵 자판기
• 웰컴팩 지급 : 입사 시 환영물품 제공
• 다양한 툴(개발, 그래픽 툴, Image Stock, MS Office 등)을 유료로 사용하고 있고, 업무에 필요 시 추가지원
• 연 1회 2주 리프레쉬 휴가 (업무 비수기, 무급)
• 직무관련 교육/세미나 제공: 비용의 50%, 연 60만원
• 골프레슨 지원: 레슨비/연습장 비용의 70%, 100만원
• 종합건강검진 지원
• 자사서비스 할인 제공, 연 500만원
• 동아리활동: 사내 동아리 지원, 활동비 지급
• Golf Day: 전 직원이 참여 가능한 필드 라운딩
• Get Together: 월 1회 파트단위 식사 지원
• Brand Day: 마켓, 부킹, 해외투어, 국내투어, 이외 자사서비스 비정기적 할인 행사
• Happy Day: 본인, 가족 생일이나 결혼기념일 등 조기퇴근/선물 증정
• 경조사 휴가 및 경조금 지원
• 명절 선물 지급","MySQL
VueJS
Java
JavaScript
JPA
DSL
Spring Boot","서울특별시 강남구 테헤란로98길 8 8층, 9층",4314,161,Image Stock MS Office Golf Day Get Together Brand Day Happy Day 편리하다 삼성역 거리 직급 매니저 소통 수평 강요 회식 자유롭다 연차 자율 복장 사양 노트북 최신 모니터 카페인 충전 고급 원두 커피 머신 스낵 자판기 웰컴 환영 물품 다양하다 그래픽 유료 필요 추가 리프 레쉬 휴가 수기 무급 직무 교육 세미나 비용 골프 레슨 레슨 연습장 비용 종합 건강검진 자사 할인 동아리활동 동아리 필드 라운딩 파트 단위 식사 마켓 부킹 해외 투어 국내 투어 이외 자사 비정 기적 할인 행사 가족 생일 결혼기념일 조기 선물 증정 경조사 휴가 명절 선물,DB DB Slow Query 스마트 스코어 전체 시나리오 분석 설계 쿼리 작성 기적 백업 분석 튜닝 색출 튜닝 시나리오 분석 쿼리 작성 통계 데이터 추출
DBA,https://www.wanted.co.kr/wd/109913,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F13374%2Fgrakvtykfjllkgdy__1080_790.jpg&w=1000&q=75,Data Engineer,블록크래프터스,"• 빅데이터 인프라 구축 및 운영
• 데이터 파이프라인(수집 ＞ 가공 ＞ 적재 ＞ 저장 ＞ 시각화) 구축 및 운영
• 데이터 활용 가이드 제공 및 지원
• 데이터 분석 업무 지원","• 1년 이상의 데이터 인프라 및 파이프라인 구축 경험 혹은 이에 준하는 역량을 가지신 분
• 클라우드(GCP, AWS, Azure) 기반 인프라 구축 경험
• SQL 및 Python 기반의 데이터 관련 애플리케이션 개발 경험
• 장애 및 이슈 등 문제 해결 능력
• 논리적 사고력 및 합리적 의사 결정 능력
• 간결하고 명료한 Verbal/Written 커뮤니케이션 역량","• 대용량 데이터 처리 경험
• 금융 관련 데이터 파이프라인 구축 경험","• 자유로운 분위기, R&R에 기반한 수평적인 조직문화
• 120여개국 유저에게 글로벌 서비스를 제공하는 경험
• 회사의 빠른 성장과 함께 리더십 역할 등 개인의 성장을 위한 기회 제공
• 블록체인 기반 핀테크 서비스 운영 경험
• 맥북프로 및 4k 모니터 제공, 관련 서적 구매
• 커피머신, 아이스 머신 보유 / 각종 간식/ 음료수, 스페셜티 커피빈, 티백 등 제공
• 사무실 강남역 도보 3분 거리 위치, 초역세권 다양한 점심메뉴 보장
• 자율 출퇴근 및 리모트 근무 가능(유연근무제 운영)
• 자유로운 연차휴가 사용","React
TypeScript
React Native","서울 서초구 강남대로 327 대륭서초타워 17층, 블록크래프터스",5154,37,자유롭다 분위기 수평 개국 유저 글로벌 경험 빠르다 성장 리더십 역할 개인 성장 기회 블록 체인 테크 경험 맥북프로 모니터 서적 구매 커피 머신 아이스 머신 보유 간식 음료수 스페셜 커피빈 티백 강남역 도보 거리 역다 다양하다 점심 메뉴 자율 모트 유연근무제 자유롭다 연차 휴가,빅데이터 인프라 구축 데이터 파이프라인 수집 가공 적재 저장 구축 데이터 가이드 데이터 분석
DBA,https://www.wanted.co.kr/wd/106599,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F26661%2Fzcfx0vpydxpbdzh9__1080_790.jpg&w=1000&q=75,DBA,이엘파크,"• DB 분석/설계/구축/운영 및 관리
• DB 성능분석, 최적화(Tuning) 및 모니터링/장애조치
• DB 보안, 백업
• 인프라 시스템 설계, 구축 및 운영
• 로그 데이터 추출/분석, 서버통합, DB Migration","• 경력 2년 이상
• Mysql, MariaDB, Aurora 중 1개 이상의 관리 및 운영","• AWS 클라우드 플랫폼에 대한 DB 운영
• AWS RDS, Aurora DB (MySQL, PostgreSQL)
• Mysql HA 구성 경험/Linux 환경 경험","• 유연근무, 연차 촉진, 인센티브
• 식비지원, 경조사 지원, 명절 선물
• 복지포인트 지원, 보육수당 지원, 체력단련비 지원
• 장기근속 포상, 금연 포상, 패밀리데이 등","Git
Github
React
CSS
HTML
JavaScript
HTML5
CSS3
SASS
React.js","서울특별시 마포구 월드컵북로 402, 4층 (상암동, 케이지아이티센터)",없음,없음,유연 연차 촉진 식비 경조사 명절 선물 복지 포인트 보육 수당 체력 달다 장기 근속 포상 금연 포상 패밀리 데이,DB DB Tuning DB DB Migration 분석 설계 구축 성능분석 최적화 모니터링 장애조치 보안 백업 인프라 시스템 설계 구축 로그 데이터 추출 분석 서버 통합
DBA,https://www.wanted.co.kr/wd/106691,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F16049%2Fcke9wkgfvy3cik8u__1080_790.png&w=1000&q=75,Data Manager,업스테이지,"주요 업무:

• 머신러닝 모델의 학습과 평가에 필요한 대용량의 데이터 설계, 수집, 관리
• 머신러닝 태스크를 수행하기에 적합한 데이터 수집 가이드라인 작성 및 검토
• 크라우드 소싱 플랫폼과 높은 품질의 데이터 어노테이션 작업을 위한 효과적인 커뮤니케이션 수행


세부 분야:

• Natural language processing
• OCR


근무 형태:

정규직 (관련 분야 2년 이상 경력자)


모집 절차 - 전체 온라인 진행

• 서류 검토
• 과제 수행
• 기술 인터뷰 
• 컬쳐 인터뷰
• 최종 인터뷰
*절차는 상황에 따라 조정될 수 있습니다.","필수 사항:

• 기초적인 머신러닝 태스크에 대한 이해도가 있는 분 (e.g., Image classification, sentiment analysis)
• 텍스트 및 이미지 전/후처리 라이브러리를 다뤄보신 분 (e.g. Open CV, Konlpy, nltk, spacy)
• 학습 데이터 수집 경험이 있는 분
• 개발자와의 의사 소통 및 협업 능력을 갖추신 분
• 레이블링 에이전시와의 의사 소통 및 협업 능력을 갖추신 분","우대 사항:

• 머신러닝 태스크의 모델링 경험이 있는 분
• 데이터 엔지니어링에 관심이 있거나 경험해보신 분
• 머신러닝을 위한 데이터 구축 가이드라인 작성 경험이 있는 분
• 작업자들이 일관되고 효율적으로 어노테이션을 수행할 수 있는 방법을 고민하고 적용해본 분
• 태스크에 적합한 정량 및 정성 평가를 고민하고 적용해본 분
• 레이블링 에이전시 경력이 있으신 분","업스테이지의 문화와 제도는 지금, 이순간에도 진화 중입니다.
• 스마트하고 마음 선한 동료들과 서로 존중하며 AI에 맞는 조직을 만들어가는 값진 경험을 할 수 있습니다.
• Everywhere On Earth 어디서 일하셔도 상관 없습니다.
• 카페에서 일하시면 음료지원비, 공유오피스에서 일하시면 이용료를 지원해드립니다.
• 업무 집중력을 높여줄 수 있는 장비 및 소프트웨어 제공 (500만원 예산)
• 도서 구매, 사내/외 스터디 및 교육 등 성장 활동비를 지원해드립니다.
• 직장 단체보험 및 연 1회 종합건강검진을 지원해드립니다.","Java
Python
TypeScript
C
C++
Golang",리모트근무,없음,없음,AI On Earth 스테이지 순간 진화 스마트 마음 선하다 서로 존중 값지다 경험 어디서 상관 카페 음료 공유 오피스 이용 집중 높이다 장비 소프트웨어 예산 도서 구매 스터디 교육 성장 직장 보험 종합 건강검진,Natural language OCR 주요 머신 러닝 모델 학습 평가 용량 데이터 설계 수집 머신 러닝 태스크 적합하다 데이터 수집 가이드라인 작성 검토 크다 우드 소싱 플랫폼 품질 데이터 놓다 작업 효과 커뮤니케이션 세부 분야 형태 분야 경력 모집 전체 온라인 검토 과제 컬쳐 상황 조정
DBA,https://www.wanted.co.kr/wd/119151,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F2720%2Fgwyi1emhi9dahrmy__1080_790.png&w=1000&q=75,[기술연구소] 백엔드 엔지니어,위즈코어,"• 웹 기반 어플리케이션 API 설계 및 구현
• 웹 서비스 제공을 위한 백엔드 시스템 설계 및 구현
• 솔루션 개발 및 실적용","• 경력 3년 이상
• 상용화 서비스를 개발 및 운영하신 경험이 있으신 분
• Python 기반 백엔드 서버 또는 Java Spring 프레임워크개발 경험이 있으신 분
• REST API 설계에 대한 지식을 갖추신 분
• RDB(PostgreSQL,MySQL 등) 사용 경험이 있으신 분","• 대용량 데이터 구성및 데이터 파이프라인 구성 경험이 있으신분
• 서비스 인프라 구축 및 서비스 모니터링 경험이 있으신 분
• 신규 서비스 설계 및 프로젝트 리딩 경험자
• AWS, Azure, GCP 등 상용 클라우드 플랫폼 사용 경험
• 개발문화에 대한 관심, 유닛테스트/코드리뷰/Scrum/TDD 등 경험
• 머신러닝에 대한 이해나 경험이 있으신분
• 오픈 소스 또는 신규 기술 학습, 업무적 활용에 대한 관심과 열정
• 동료와의 커뮤니케이션 협업이 즐거우신분
• 아키텍쳐에 대한 이해와 관심있는분","▶ 직원들의 성장을 지원합니다
  • 외부 유료 교육 및 세미나 지원
  • 사내 도서관 운영, 읽고 싶은 도서 구입 적극 지원
  • 우수사원 및 장기 근속자 포상제도
  • 성과에 따른 인센티브제도

▶ 편안한 환경에서 일할 수 있습니다
  • 자율과 책임을 중요시하는 사내 문화
  • 자유복장
  • 자유로운 연차사용
  • 건강검진 지원
  • 유류비 / 통신비 지원

▶ 슬픈 일, 기쁜 일을 함께합니다
  • 생일 축하합니다! 생일 선물 지원
  • 설/추석 명절 선물 지원
  • 경조사 지원","Java
Eclipse
Spring Boot",경기 용인시 수지구 광교중앙로 338 광교 우미뉴브지식산업센터 A동 1011호,4071,67,성장 외부 유료 교육 세미나 도서관 읽다 싶다 도서 구입 우수 사원 장기 근속 포상 성과 편안하다 자율 책임 중요시 자유 복장 자유롭다 연차 건강검진 유류 통신비 슬프다 기쁘다 생일 축하 생일 선물 추석 명절 선물 경조사,API 어플리케이션 설계 구현 백엔드 시스템 설계 구현 솔루션 적용
DBA,https://www.wanted.co.kr/wd/119156,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F2720%2Fgwyi1emhi9dahrmy__1080_790.png&w=1000&q=75,[기술연구소] 클라우드 백엔드 개발자,위즈코어,"• 클라우드 플랫폼 백엔드 서비스 및 API 개발

[전형절차] 서류전형 - 실무면접 - 최종합격","• Docker/Kubernetes를 사용한 서비스 개발 및 운영해 보유하신 분
• RestAPI 개발및 다양한 인터페이스 개발 경험
• Spring framework 또는 Golang 을이용한 application 개발 경험
• RDBMS/NoSQL을 활용한 개발 가능","• 클라우드 환경에서 개발 경험을 보유하신 분
• API Gateway 사용 경험
• AWS, Azure, GCP 등 상용 클라우드 플랫폼 사용 경험
• OAUTH, OIDC등의 사용경험
• Kafka등의 메시징 미들웨어를 사용한 개발 경험을 보유하신 분
• MSA에 대한 개발이나 경험을 하신 분
• 컨테이너 오케스트레이션 기반 인프라에 대한 이해 및 운영 경험
• 개발문화에 대한 관심, 유닛테스트/코드리뷰/Scrum/TDD 등 경험
• 머신러닝에 대한 이해나 경험이 있으신분
• 오픈 소스 또는 신규 기술 학습, 업무적 활용에 대한 관심과 열정
• 동료와의 커뮤니케이션 협업이 즐거우신분
• 아키텍쳐에 대한 이해와 관심있는분","▶ 직원들의 성장을 지원합니다
  • 외부 유료 교육 및 세미나 지원
  • 사내 도서관 운영, 읽고 싶은 도서 구입 적극 지원
  • 우수사원 및 장기 근속자 포상제도
  • 성과에 따른 인센티브제도

▶ 편안한 환경에서 일할 수 있습니다
  • 자율과 책임을 중요시하는 사내 문화
  • 자유복장
  • 자유로운 연차사용
  • 건강검진 지원
  • 유류비 / 통신비 지원

▶ 슬픈 일, 기쁜 일을 함께합니다
  • 생일 축하합니다! 생일 선물 지원
  • 설/추석 명절 선물 지원
  • 경조사 지원","Java
Eclipse
Spring Boot",경기 용인시 수지구 광교중앙로 338 광교 우미뉴브지식산업센터 A동 1011호,4071,67,성장 외부 유료 교육 세미나 도서관 읽다 싶다 도서 구입 우수 사원 장기 근속 포상 성과 편안하다 자율 책임 중요시 자유 복장 자유롭다 연차 건강검진 유류 통신비 슬프다 기쁘다 생일 축하 생일 선물 추석 명절 선물 경조사,API 클라우드 플랫폼 백엔드 실무
DBA,https://www.wanted.co.kr/wd/104268,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F99%2Fnlazn8bsu0xecymc__1080_790.jpg&w=1000&q=75,DBA (MySQL)(3년 이상),버즈빌(buzzvil),"• AWS RDS MySQL의 전반적인 관리와 모니터링을 해요.
• MySQL 인프라 비용을 최소화해요.
• MySQL 스키마 마이그레이션이 각 서버 애플리케이션 프레임워크에 맞춰 자동화되어 관리될 수 있도록 해요.
• 서버 개발자 분들이 올바르게 MySQL를 활용할 수 있도록 교육, 가이드를 제공해요.","• AWS RDS MySQL 또는 MariaDB를 3년 이상 운영해본 경험이 있어요.
• 운영 자동화를 위해 한 가지 이상의 언어에 능숙하고 시스템을 구축할 수 있어요.
• 자신의 역할을 적극적으로 확장해나가는 것을 추구해요.","• Kafka를 활용한 CDC 환경 구축, 운영 경험이 있어요.
• DynamoDB, Elasticsearch, Redis를 운영한 경험이 있고 애플리케이션 요구사항에 알맞은 데이터베이스를 선택하고 데이터를 설계할 수 있어요.
• Python / Go 기반의 서버 어플리케이션 개발을 할 수 있어요.","• 기본적인 버즈빌리언의 생활을 위하여,
- 점심식대 지원 및 무제한 간식/음료/고급 원두 제공
- 다양한 형태의 업무공간, 휴게실, 수면실, 게임룸 완비
- 쾌적하고 전망 좋은 사무실 환경 - 석촌호수 도보 1분

• 자율적이며, 생산적으로 일하는 버즈빌리언을 위하여,
- 8시~10시 사이 자율 출근, 연차 자율 사용, 모든 행사/회식 자율 참여
- 분기 1회 2시간 휴가 부여 (연차와 별도로 분기별 2시간 제공)
- 매주 수요일 전사재택 

• 수평적이고, 팀워크를 중시하는 버즈빌리언을 위하여,
- 월 2회 전체 회의를 통해 투명하게 정보를 공유하고 공정한 사내 문화 형성
- 월 1회 전략톡을 통해 전사 지표, 방향성 공유
- 전 구성원 영어이름/닉네임 사용 (케이트님 X, 케이트 O)
- 글로벌 멤버들과 모두 어울릴 수 있도록 연 1회 글로벌 워크샵 진행

• 버즈빌리언 개개인의 성장과 발전을 지원하기 위하여,
- 자기계발비 매월 10만원 지급
- 자기계발 프로젝트 BuzzChallenge 운영
- 3년 이상 장기 근속자 2주 유급휴가 지급 (BuzzHoliday)
- 사내 스터디 및 동호회비 / 도서구입 무제한 지원
- 직무 관련 외부 세미나/컨퍼런스 참석 시 비용 지원
- 종합 건강검진 지원 (1년 이상 근무자)

+ What you can expect
1. 좋은 개발 문화와 환경: 버즈빌은 회사와 팀, 개인 모두의 성장을 적극적으로 지원합니다. 좋은 문화와 훌륭한 동료 덕분에 빠른 성장을 경험할 수 있습니다.

• 코드 리뷰를 통한 적극적인 공유 및 소통
• 쿠버네티스(Kubernetes)와 클라우드 환경 위에 구축된 마이크로서비스 아키텍처
• 직군의 경계를 허무는 능동적인 참여 문화
• 자율적이고 효율적인 업무 프로세스
• 개발 생산성 향상을 위한 과감한 투자
• 도서 지원, 스터디 지원, 컨퍼런스 지원 등 적극적인 학습 독려
• 좋은 설계와 좋은 코드를 위한 지속적인 노력
• 높은 애자일리티
• 새로운 기술 도입에 대한 적극적인 논의와 지원
• 주기적인 세미나를 통한 지속적인 학습

2. 광고 도메인 학습: 오래된 광고 업계의 역사에도 불구하고 광고업의 성장은 여전히 빠르게 진행되고 있습니다. 디지털 광고, 특히 모바일 광고 시장의 성장세는 이미 존재하던 기존 광고 시장의 크기를 넘어섰고, 더 빠르게 올라가고 있습니다. 광고 분야의 도메인 지식은 매우 깊고 넓으면서도 활용도가 높습니다. 버즈빌에서 광고 업계 전반의 지식을 습득할 수 있고, 이를 바탕으로 다양한 분야에서 수익화가 수반된 혁신을 만들 수 있습니다.

+ 프로세스
경력 개발자(3년 이상) 
• 서류 전형: 합격/불합격 안내 (1주일 이내)
• 사전과제
• 1차 면접: 실무진 면접
• 2차 면접: 임원 면접
• 레퍼런스 체크 및 연봉 협상
• 최종 합격 통보 및 오퍼레터 전달

+ 참고사항
• 장애인, 국가유공자, 보훈 대상자는 관련 법령에 따라 우대합니다.
• 이력서 제출 시, 현재 연봉은 기재하지 말아 주세요.
• 개발자의 경우, GitHub 계정을 함께 제출해주시면 더 많은 이야기를 나눌 수 있습니다. 
• 포트폴리오를 공유하고 싶으신 경우, 링크로 이력서에 함께 입력해 주세요.
• 정부 지원 사업을 최대한 지원해 드립니다. (중소기업 소득세 감면, 내일 채움 공제 등)

+ Last Comment
회사의 목표와 개인의 목표는 엄연히 다를 수 있습니다. 하지만 그 방향은 분명히 정렬될 수 있으며, 이를 통해 큰 도약을 이뤄낼 수 있습니다. 버즈빌은 같은 방향의 목표를 세우고 크게 나아갈 멋진 동료를 찾고 있습니다. 주저하지 마시고 지원해주세요!","Python
Golang",서울특별시 송파구 석촌호수로 272 MY빌딩 2~5층,5059,110,What you can expect GitHub Last Comment 버즈 빌다 리언 생활 점심 식대 무제한 간식 음료 고급 원두 다양하다 형태 공간 휴게실 수면 게임 완비 쾌적하다 전망 좋다 석촌호수 도보 자율 생산 버즈 빌다 리언 자율 연차 자율 행사 회식 자율 분기 휴가 연차 별도 분기 매주 수요일 재택 수평 팀워크 중시 버즈 빌다 리언 전체 회의 투명하다 정보 공유 공정하다 형성 전략 지표 방향성 공유 영어 이름 닉네임 케이트 케이트 글로벌 멤버 어울리다 글로벌 워크샵 버즈 빌다 리언 개개인 성장 발전 자기계발 매월 자기계발 프로젝트 장기 근속 유급 휴가 스터디 동호 회비 도서 구입 무제한 직무 외부 세미나 컨퍼런스 참석 비용 종합 건강검진 좋다 버즈 빌다 개인 성장 좋다 훌륭하다 덕분 빠르다 성장 경험 코드 리뷰 공유 소통 쿠버 티스 오다 클라우드 구축 마이크로 아키텍처 경계 허무 능동 자율 효율 프로세스 생산 향상 과감 투자 도서 스터디 컨퍼런스 학습 독려 좋다 설계 좋다 코드 지속 노력 애자 일리 새롭다 도입 논의 기적 세미나 지속 학습 광고 도메인 학습 오래되다 광고 업계 역사 불구 광고 성장 여전하다 빠르다 디지털 광고 특히 모바일 광고 시장 성장 세다 이미 존재 기존 광고 시장 크기 넘어서다 빠르다 올라가다 광고 분야 도메인 지식 깊다 넓다 용도 버즈 빌다 광고 업계 전반 지식 습득 바탕 다양하다 분야 수익 화가 수반 혁신 프로세스 경력 개발자 불합격 주일 사전 과제 실무 임원 레퍼런스 체크 연봉 협상 통보 오다 레터 전달 장애인 국가 유공 보훈 대상자 법령 우대 이력서 연봉 기재 줄다 개발자 계정 해주다 많다 포트폴리오 공유 싶다 링크 이력서 입력 줄다 정부 최대한 중소기업 소득세 감다 내일 채우다 공제 목표 개인 목표 엄연하다 다르다 방향 분명하다 정렬 크다 도약 이루다 버즈 빌다 방향 목표 세우다 크게 나아가다 멋지다 찾다 주저 말다 해주다,AWS RDS MySQL MySQL MySQL MySQL 전반 모니터링 인프라 비용 최소 화해 스키마 마이 그레이 서버 애플리케이션 프레임워크 맞추다 자동화 서버 개발자 올바르다 교육 가이드
